52.49599825208206,13.26952492662517
52.496154710872936,13.26967065889927
52.49631116966381,13.269816391173372
52.49646762845469,13.269962123447472
52.496624087245564,13.270107855721573
52.49678054603644,13.270253587995674
52.496937004827316,13.270399320269775
52.49709346361819,13.270545052543875
52.49724992240907,13.270690784817976
52.497406381199944,13.270836517092077
52.49756283999082,13.270982249366178
52.497719298781696,13.271127981640278
52.49783173376615,13.271358590204382
52.4979441687506,13.271589198768487
52.49805660373505,13.27181980733259
52.4981690387195,13.272050415896695
52.498281473703955,13.2722810244608
52.498393908688406,13.272511633024903
52.49850634367286,13.272742241589008
52.49861877865731,13.272972850153112
52.49873121364176,13.273203458717216
52.49884364862621,13.27343406728132
52.498956083610665,13.273664675845424
52.49906851859512,13.273895284409528
52.49910298050409,13.274185265587983
52.499137442413065,13.274475246766437
52.49917190432204,13.274765227944892
52.499206366231014,13.275055209123346
52.49924082813999,13.2753451903018
52.49927529004896,13.275635171480255
52.49930975195794,13.27592515265871
52.49934421386691,13.276215133837164
52.49937867577589,13.276505115015619
52.49941313768486,13.276795096194073
52.499447599593836,13.277085077372528
52.49948206150281,13.277375058550982
52.499516523411785,13.277665039729436
52.49955098532076,13.277955020907891
52.499585447229734,13.278245002086345
52.49968023031773,13.27849610869991
52.499775013405724,13.278747215313475
52.49986979649372,13.27899832192704
52.499964579581714,13.279249428540604
52.50005936266971,13.279500535154169
52.500154145757705,13.279751641767733
52.5002489288457,13.280002748381298
52.500343711933695,13.280253854994863
52.50043849502169,13.280504961608427
52.500533278109685,13.280756068221992
52.50068695911061,13.280909583376003
52.500840640111534,13.281063098530014
52.50099432111246,13.281216613684025
52.50114800211338,13.281370128838036
52.5013259392477,13.281326991785336
52.50150387638202,13.281283854732637
52.501681813516335,13.281240717679937
52.50185975065065,13.281197580627238
52.50203768778497,13.281154443574538
52.50221562491929,13.281111306521838
52.50230181655708,13.280851966080363
52.50238800819487,13.280592625638887
52.50247419983266,13.280333285197411
52.50256039147045,13.280073944755935
52.502646583108245,13.27981460431446
52.502808859139655,13.279687166686955
52.502971135171066,13.27955972905945
52.50313341120248,13.279432291431945
52.50329568723389,13.27930485380444
52.5034579632653,13.279177416176935
52.503631540581665,13.27925485800798
52.50380511789803,13.279332299839023
52.5039786952144,13.279409741670067
52.50415227253077,13.27948718350111
52.504325849847135,13.279564625332155
52.5044994271635,13.279642067163199
52.50467300447987,13.279719508994242
52.50484658179624,13.279796950825286
52.505020159112604,13.27987439265633
52.505193470729395,13.279953426961752
52.50536678234619,13.280032461267174
52.50554009396298,13.280111495572596
52.50571340557977,13.280190529878018
52.50588671719656,13.28026956418344
52.50606002881335,13.280348598488862
52.50623334043014,13.280427632794284
52.506406652046934,13.280506667099706
52.5064138449868,13.280801934263826
52.50642103792667,13.281097201427945
52.50642823086654,13.281392468592065
52.50643542380641,13.281687735756185
52.50644261674628,13.281983002920304
52.506449809686146,13.282278270084424
52.506457002626014,13.282573537248544
52.50646419556588,13.282868804412663
52.50647138850575,13.283164071576783
52.50647858144562,13.283459338740903
52.50648577438549,13.283754605905022
52.50649296732536,13.284049873069142
52.506500160265226,13.284345140233262
52.506507353205095,13.284640407397381
52.50651454614496,13.2849356745615
52.50652173908483,13.28523094172562
52.5065289320247,13.28552620888974
52.50653612496457,13.28582147605386
52.50654331790444,13.28611674321798
52.506550510844306,13.286412010382099
52.506557703784175,13.286707277546219
52.50656489672404,13.287002544710338
52.50657208966391,13.287297811874458
52.50657928260378,13.287593079038578
52.50658647554365,13.287888346202697
52.50659366848352,13.288183613366817
52.50660086142339,13.288478880530937
52.506608054363255,13.288774147695056
52.506615247303124,13.289069414859176
52.50662244024299,13.289364682023296
52.50662963318286,13.289659949187415
52.50663682612273,13.289955216351535
52.5066440190626,13.290250483515655
52.50665121200247,13.290545750679774
52.506658404942335,13.290841017843894
52.506665597882204,13.291136285008013
52.50667279082207,13.291431552172133
52.50667998376194,13.291726819336253
52.50668717670181,13.292022086500372
52.50669436964168,13.292317353664492
52.50670156258155,13.292612620828612
52.506708755521416,13.292907887992731
